work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,3,2,29,109280,19,109280,75,100,70,1
2022,2,2,47,160000,19,160000,75,100,70,1
2022,0,2,25,67000,19,67000,11,0,12,1
2022,0,2,25,52000,19,52000,11,0,12,1
2022,3,2,25,129000,19,129000,75,0,70,1
2022,3,2,25,69000,19,69000,75,100,70,1
2022,3,2,33,25000,19,25000,75,100,70,1
2022,3,2,25,126500,19,126500,75,100,70,1
2022,3,2,25,106260,19,106260,75,100,70,1
2022,3,2,33,220110,19,220110,75,100,70,1
2022,3,2,33,160080,19,160080,75,100,70,1
2022,3,2,25,105000,19,105000,75,100,70,1
2022,2,2,25,135000,19,135000,75,100,70,1
2022,2,2,25,50000,19,50000,75,100,70,1
2022,3,2,47,220000,19,220000,75,100,70,1
2022,2,2,47,140000,8,172386,29,0,28,1
2022,2,2,47,70000,8,86193,29,0,28,1
2022,3,2,69,220000,19,220000,75,100,70,1
2022,3,2,69,120000,19,120000,75,100,70,1
2022,2,2,47,200000,19,200000,75,100,70,1
2022,3,2,69,120000,19,120000,0,100,0,2
2022,3,2,69,65000,19,65000,0,100,0,2
2022,1,2,33,324000,19,324000,75,100,70,1
2022,1,2,33,216000,19,216000,75,100,70,1
2022,3,2,47,185100,19,185100,75,100,70,1
2022,3,2,47,104890,19,104890,75,100,70,1
2022,2,2,68,100000,2,76814,11,100,12,1
2020,3,2,71,157000,2,117104,11,50,12,0
2022,1,2,53,250000,2,192037,11,50,12,0
2022,2,2,69,120000,19,120000,75,100,70,2
2022,2,2,17,1400000,12,17805,39,100,38,1
2022,2,2,47,2400000,12,30523,39,100,38,0
2022,2,2,70,53000,7,55685,63,50,60,0
2022,2,3,33,50000,7,52533,20,50,20,0
2022,0,2,47,1400000,12,17805,39,100,38,1
2022,2,2,7,75000,19,75000,9,100,70,0
2022,2,2,5,157000,19,157000,75,100,70,0
2022,2,2,17,90000,2,69133,11,50,12,0
2022,0,2,33,65000,19,65000,75,100,70,2
2022,3,2,69,65000,7,68293,37,100,36,2
2021,2,2,47,109000,19,109000,75,50,70,0
2022,2,2,47,88000,2,67597,11,100,12,1
2022,0,2,23,10000,19,10000,63,100,45,1
2022,2,2,25,20000,19,20000,31,100,30,2
2021,3,2,58,87000,7,102839,69,100,65,0
2022,3,2,58,200000,19,200000,55,100,70,1
2022,0,2,47,66500,2,51081,11,100,12,0
2022,2,2,69,121000,0,83864,5,100,6,0
2022,0,2,47,40000,19,40000,44,100,52,0
2022,2,2,58,30000,7,31520,24,100,23,2
2022,3,2,69,57000,7,59888,57,100,54,0
2020,0,2,33,48000,7,54742,60,100,20,0
2022,3,2,89,85000,7,89306,28,50,27,0
2022,0,2,47,120000,0,83171,5,50,6,1
2022,3,2,47,165000,19,165000,75,100,70,1
2022,2,2,74,153000,19,153000,75,50,70,1
2022,3,2,47,100000,19,100000,10,100,70,1
2022,3,2,68,100000,2,76814,11,100,12,1
2022,2,2,47,150000,15,33609,61,100,58,0
2022,2,2,81,75000,19,75000,11,100,12,2
2020,2,2,86,20000,19,20000,33,0,32,2
2022,0,0,7,29000,7,30469,72,100,19,1
2021,2,2,89,69999,19,69999,19,50,19,0
2022,0,2,33,52800,7,55475,60,100,20,1
2022,2,2,89,59000,7,61989,4,0,5,0
2022,3,2,45,152500,19,152500,75,100,70,1
2022,0,2,89,120000,19,120000,75,100,70,0
2022,2,2,47,135000,19,135000,75,100,70,0
2022,3,2,28,405000,19,405000,75,100,70,0
2021,3,2,33,150000,19,150000,75,0,70,0
2021,3,2,45,240000,19,240000,75,0,70,0
2021,2,2,25,135000,19,135000,75,100,70,0
2021,0,2,47,80000,19,80000,75,100,70,1
2022,3,2,5,380000,19,380000,75,100,70,0
2022,2,2,47,115000,3,120402,13,0,14,0
2022,3,2,5,177000,19,177000,75,100,70,0
2022,2,2,33,62000,7,65141,28,100,27,1
2022,2,2,47,48000,19,48000,66,100,70,2
2022,0,2,27,20000,19,20000,60,0,57,1
2021,3,2,84,220000,19,220000,75,0,70,0
2021,2,2,66,8500000,13,77364,44,50,42,2
2021,2,2,66,7000000,13,63711,44,50,42,2
2022,0,2,24,150000,19,150000,5,100,6,2
2021,2,2,25,90000,19,90000,75,100,70,1
2022,2,1,47,100000,19,100000,11,100,70,1
2021,0,2,47,100000,19,100000,75,0,70,2
2022,0,3,47,100000,19,100000,23,50,22,1
2022,3,2,89,144000,19,144000,75,50,70,0
2022,3,2,84,148000,7,155499,20,100,20,1
2021,3,2,23,24000,19,24000,10,100,10,1
2021,2,2,7,38400,19,38400,77,100,70,1
2022,0,2,57,100000,19,100000,75,50,70,0
2021,2,2,47,82500,19,82500,75,100,70,2
2021,0,2,47,42000,7,49646,28,50,27,1
2021,3,2,64,3000000,12,40570,39,50,38,0
2022,0,2,33,120000,19,120000,75,100,70,1
2022,3,2,65,80000,7,84053,20,0,20,1
2021,0,2,69,20000,19,20000,39,100,38,2
2022,0,2,23,125000,19,125000,75,0,70,1
2021,2,2,47,700000,12,9466,39,0,38,2
2021,3,2,74,120000,19,120000,75,50,70,2
2021,0,3,25,8760,7,10354,26,50,25,1
2021,0,2,5,80000,8,110037,29,0,28,0
2022,0,2,66,20000,7,21013,63,100,60,0
2021,0,2,25,50000,19,50000,75,100,70,1
2021,3,2,83,200000,19,200000,75,100,70,1
2021,2,2,16,60000,19,60000,26,50,61,1
2021,2,2,33,200000,19,200000,75,100,70,0
2021,0,2,68,100000,19,100000,40,50,39,2
2021,2,2,33,100000,19,100000,75,100,70,0
2021,3,2,69,70000,7,82744,7,50,8,1
2020,2,2,33,51999,7,59303,20,100,20,2
2021,2,2,89,53000,7,62649,28,50,27,1
2021,2,2,33,60000,8,82528,29,100,28,0
2021,2,2,31,170000,19,170000,75,100,70,0
2021,2,2,31,150000,19,150000,75,100,70,0
2021,0,2,12,55000,19,55000,75,50,70,2
2021,1,2,53,250000,19,250000,75,0,70,0
2021,0,2,33,80000,19,80000,75,100,70,0
2020,0,2,16,70000,19,70000,75,100,70,0
2021,1,2,53,110000,7,130026,20,50,20,1
2021,0,2,42,54000,7,63831,20,50,20,0
2020,3,2,47,60000,7,68428,31,100,70,0
2021,1,2,59,85000,19,85000,66,0,62,1
2021,1,2,58,230000,19,230000,66,50,62,0
2021,0,2,69,125000,19,125000,75,100,70,2
2021,3,2,29,120000,19,120000,75,100,70,1
2020,2,2,89,450000,19,450000,75,0,70,1
2020,2,2,25,41000,7,46759,28,50,27,0
2020,2,2,33,65000,7,74130,4,50,5,0
2021,3,2,43,159500,2,127221,11,50,12,0
2021,3,2,45,144000,19,144000,75,100,70,0
2021,0,2,47,13400,19,13400,74,100,69,0
2021,2,2,47,95000,2,75774,11,100,12,0
2021,2,2,47,150000,19,150000,75,100,70,1
2020,2,2,42,103000,19,103000,75,100,70,0
2021,3,2,33,153000,19,153000,75,100,70,0
2021,2,2,33,90000,19,90000,75,100,70,0
2021,0,2,25,90000,19,90000,75,100,70,2
2021,0,2,25,60000,19,60000,75,100,70,2
2021,2,2,47,50000,19,50000,56,100,53,0
2021,0,3,3,12000,19,12000,60,100,70,1
2021,2,3,0,400000,12,5409,39,50,38,1
2021,2,0,66,270000,19,270000,75,100,70,0
2021,2,2,5,68000,2,54238,29,50,12,0
2021,2,2,69,40000,7,47282,26,100,25,2
2021,1,2,53,130000,7,153667,42,100,58,0
2021,2,2,33,110000,15,28476,61,100,58,0
2021,2,2,27,110000,19,110000,75,100,70,0
2021,0,2,89,60000,8,82528,29,50,28,0
2020,0,2,69,250000,19,250000,75,50,70,0
2021,0,2,25,50000,7,59102,28,50,27,1
2021,3,2,25,80000,19,80000,8,100,70,2
2020,0,2,25,10000,19,10000,56,100,53,2
2020,0,2,69,138000,19,138000,75,100,70,2
2021,2,2,33,140000,19,140000,75,100,70,0
2021,3,2,27,67000,7,79197,20,100,20,0
2021,3,2,62,170000,19,170000,75,100,70,0
2021,0,2,25,80000,19,80000,75,100,70,1
2020,2,2,47,45760,19,45760,59,100,70,2
2021,2,2,12,100000,19,100000,75,100,70,1
2021,3,2,47,45000,7,53192,28,50,27,0
2021,1,2,58,235000,19,235000,75,100,70,0
2021,1,2,12,150000,19,150000,39,100,70,0
2020,1,2,33,70000,7,79833,26,50,25,0
2021,0,2,74,225000,19,225000,75,100,70,0
2021,0,2,42,65000,7,76833,20,100,20,2
2020,2,2,70,44000,7,50180,63,0,60,1
2021,3,2,77,75000,7,88654,31,100,21,0
2021,3,2,63,75000,8,103160,29,100,28,2
2021,3,2,33,82500,8,113476,29,100,28,1
2021,3,2,69,80000,7,94564,20,50,20,0
2021,0,2,33,2250000,12,30428,39,100,38,0
2021,3,2,33,150000,19,150000,75,100,70,1
2021,3,2,33,115000,19,115000,75,100,70,2
2021,2,2,89,235000,2,187442,11,100,12,0
2021,2,2,25,37456,8,51519,29,50,28,0
2020,2,2,33,106000,19,106000,75,100,70,0
2020,2,2,33,88000,8,112872,29,50,28,0
2021,2,2,12,11000000,10,36259,35,50,70,0
2021,3,2,33,150000,19,150000,75,100,70,0
2020,0,3,66,14000,7,15966,20,100,20,2
2021,2,2,24,81000,7,95746,20,100,70,2
2021,0,2,24,70000,19,70000,75,100,70,1
2020,2,2,47,60000,8,76958,29,100,28,2
2021,2,2,20,120000,16,89294,68,50,64,0
2021,0,2,47,2200000,12,29751,39,50,38,0
2021,3,2,63,276000,19,276000,75,0,70,0
2020,3,2,33,188000,19,188000,75,100,70,0
2021,3,2,20,160000,19,160000,10,100,70,2
2020,2,2,47,105000,19,105000,75,100,70,0
2021,3,2,33,174000,19,174000,75,100,70,0
2021,2,2,25,93000,19,93000,75,100,70,0
2021,0,2,47,2100000,12,28399,39,100,38,1
2021,3,2,89,51400,7,60757,63,50,60,0
2021,0,2,47,90000,19,90000,75,100,70,2
2020,2,2,33,61500,7,70139,28,50,27,0
2020,0,2,25,450000,12,6072,39,0,38,2
2020,3,2,33,720000,14,33511,54,0,51,2
2021,3,2,81,170000,19,170000,75,100,70,1
2021,3,2,33,70000,8,96282,29,50,28,0
2021,2,2,33,108000,18,12103,73,0,68,1
2021,0,2,47,31000,7,36643,28,50,27,0
2021,2,2,33,52500,8,72212,29,50,28,0
2020,0,2,25,91000,19,91000,75,100,70,0
2021,3,2,15,125000,2,99703,11,50,12,1
2021,3,2,47,165000,19,165000,75,100,70,0
2021,2,2,25,80000,19,80000,75,100,70,0
2021,3,2,47,130000,2,103691,11,100,12,0
2021,0,2,33,1600000,12,21637,39,50,38,1
2020,0,2,89,42000,19,42000,57,50,54,0
2020,2,2,64,115000,19,115000,0,0,0,0
2021,2,2,89,80000,2,63810,11,100,12,1
2020,3,2,74,260000,19,260000,44,0,42,2
2021,2,2,59,110000,19,110000,75,0,70,2
2021,2,2,31,180000,19,180000,75,100,70,0
2021,3,2,25,200000,19,200000,75,100,70,0
2020,3,2,16,85000,8,109024,29,50,28,1
2021,3,2,33,200000,19,200000,75,100,70,0
2021,3,2,66,256000,19,256000,75,100,70,2
2021,2,2,33,110000,19,110000,75,100,70,0
2020,2,2,47,70000,7,79833,20,0,20,0
2021,0,2,33,72500,19,72500,75,100,70,0
2021,3,2,69,185000,19,185000,75,50,70,0
2021,2,3,33,59000,7,69741,57,100,54,0
2021,0,2,89,100000,19,100000,43,0,16,0
2021,2,2,33,112000,19,112000,75,100,70,0
2020,3,2,69,150000,19,150000,75,50,70,0
2021,3,2,47,180000,18,20171,73,50,68,0
2021,3,2,3,55000,19,55000,26,100,25,0
2021,0,2,47,58000,19,58000,75,50,70,0
2021,0,2,47,100000,19,100000,75,100,70,1
2021,3,2,47,65720,7,77684,28,50,27,1
2021,0,2,69,85000,19,85000,57,100,20,2
2021,0,2,42,65000,7,76833,20,0,20,0
2021,3,0,92,105000,19,105000,75,100,70,1
2020,0,2,25,72000,19,72000,75,100,70,0
2021,0,2,33,55000,7,65013,20,50,20,1
2021,2,2,33,250000,18,28016,73,100,68,1
2021,2,2,33,111775,19,111775,75,0,70,1
2021,2,2,33,93150,19,93150,75,0,70,1
2021,3,2,63,160000,19,160000,62,50,70,2
2021,2,2,47,21600,7,25532,65,100,20,2
2021,3,2,69,4900000,12,66265,39,0,38,0
2021,2,2,47,1250000,12,16904,39,100,38,2
2021,3,2,25,54000,7,63831,20,50,20,0
2020,3,2,64,190000,19,190000,75,100,70,2
2021,1,2,53,120000,7,141846,20,0,20,0
2021,0,2,16,1200000,12,16228,39,100,38,0
2021,3,2,25,90000,2,71786,11,100,12,1
2020,2,2,47,11000000,10,35735,35,50,34,0
2021,3,2,47,135000,19,135000,75,0,70,0
2021,0,2,69,21000,7,24823,20,50,20,1
2021,3,2,45,4000000,12,54094,39,50,70,0
2021,3,2,69,1799997,12,24342,39,100,38,0
2021,0,2,12,9272,19,9272,45,100,43,2
2021,2,2,47,147000,19,147000,75,50,70,0
2021,3,2,89,120500,2,96113,11,50,12,0
2021,3,2,45,174000,19,174000,75,100,70,0
2020,2,2,17,135000,19,135000,75,100,70,0
2021,0,2,69,21844,19,21844,16,50,17,1
2020,3,2,63,125000,19,125000,58,50,55,2
2020,0,2,47,45000,7,51321,28,0,27,2
2020,2,2,47,3000000,12,40481,39,0,38,0
2021,1,2,42,59000,7,69741,28,100,25,2
2021,3,2,27,50000,19,50000,77,100,28,1
2020,0,2,47,35000,7,39916,28,0,27,1
2020,2,2,62,87000,19,87000,75,100,70,0
2021,2,2,33,22000,7,26005,64,0,70,0
2021,2,2,47,76760,7,90734,20,50,20,0
2021,2,2,16,1672000,12,22611,39,0,38,0
2021,2,2,47,420000,12,5679,39,100,70,2
2021,0,2,69,81000,19,81000,75,50,70,2
2021,2,2,47,30400000,4,40038,14,100,15,0
2021,0,2,42,90000,19,90000,75,100,70,2
2021,2,2,47,52000,7,61467,20,50,5,1
2021,3,2,70,195000,19,195000,75,100,70,1
2021,2,2,47,32000,7,37825,26,100,25,0
2020,2,2,25,85000,19,85000,75,100,70,0
2021,1,0,84,416000,19,416000,75,100,70,2
2021,3,2,74,225000,19,225000,75,100,12,0
2021,2,2,47,40900,8,56256,29,50,28,0
2021,2,2,47,2500000,12,33808,39,0,38,1
2021,2,2,47,85000,8,116914,29,50,28,0
2021,2,2,69,180000,15,46597,61,100,58,0
2020,2,2,25,8000,19,8000,60,50,57,0
2020,0,2,33,4450000,13,41689,44,100,42,2
2020,3,2,16,100000,7,114047,61,100,28,2
2021,2,2,69,75000,7,88654,7,100,8,1
2020,0,2,42,423000,12,5707,39,50,38,1
2020,2,2,63,56000,19,56000,63,100,70,1
2021,0,3,23,180000,6,28609,21,50,21,2
2021,2,2,47,75000,7,88654,20,50,20,0
2020,2,2,86,450000,12,6072,39,100,38,0
2020,3,2,33,42000,7,47899,31,50,30,0
2020,2,2,12,98000,19,98000,75,0,70,1
2021,2,2,33,48000,8,66022,32,50,28,2
2021,2,2,89,48000,7,56738,28,50,27,2
2021,2,2,69,21000,7,24823,69,50,65,0
2021,3,2,29,120000,19,120000,75,0,70,0
2021,2,1,33,20000,19,20000,42,0,70,0
2020,1,2,53,325000,19,325000,75,100,70,0
2021,3,2,69,200000,19,200000,75,100,70,0
2020,0,2,3,300000,6,45896,21,50,21,2
2021,2,2,47,160000,19,160000,75,100,70,0
2021,3,2,89,50000,19,50000,28,100,70,2
2021,2,2,43,34000,7,40189,31,100,30,1
2021,2,2,47,69600,1,12901,10,0,10,2
2021,3,2,33,165000,19,165000,75,0,70,1
2021,0,2,16,435000,12,5882,39,0,14,0
2020,2,2,47,37000,7,42197,28,50,27,2
2021,3,2,83,185000,19,185000,75,100,70,0
2020,0,2,47,55000,7,62726,20,50,20,2
2020,0,3,47,19000,7,21669,42,50,41,2
2020,2,2,33,110000,19,110000,75,100,70,0
2021,3,2,29,140000,19,140000,75,100,70,0
2020,3,2,47,120000,19,120000,75,50,70,0
2021,3,2,47,110000,2,87738,11,100,12,2
2021,3,2,56,45000,8,61896,29,50,28,0
2021,2,1,74,12000,19,12000,60,50,57,1
2021,3,2,33,65000,7,76833,64,50,28,2
2021,2,2,69,74000,19,74000,44,50,42,2
2021,3,2,45,152000,19,152000,75,100,27,0
2021,2,2,16,18000,19,18000,51,0,48,2
2020,3,1,23,60000,19,60000,66,100,70,2
2021,2,2,47,130000,19,130000,75,50,70,0
2021,3,2,23,102000,1,18907,10,0,10,1
2021,0,2,17,50000,7,59102,48,100,45,0
2021,3,2,84,147000,7,173762,20,100,20,1
2020,3,2,84,130000,7,148261,20,100,20,1
2020,2,2,47,34000,7,38776,26,100,25,1
2021,2,2,47,39600,7,46809,26,100,25,1
2021,0,2,3,1335000,12,18053,39,100,4,2
2020,3,2,47,80000,7,91237,4,0,5,2
2020,2,2,47,55000,7,62726,28,50,45,2
2021,2,2,47,115000,19,115000,75,50,70,0
2021,3,2,84,235000,19,235000,75,100,70,0
2021,2,2,62,1450000,12,19609,39,100,38,0
2021,0,3,3,12000,19,12000,10,100,70,2
2021,2,2,25,75000,19,75000,75,0,70,0
2021,2,2,25,62000,19,62000,75,0,70,0
2021,2,2,47,73000,19,73000,75,0,70,0
2021,2,2,33,38400,7,45391,57,100,54,0
2020,3,2,45,190200,19,190200,75,100,70,1
2020,2,2,47,118000,19,118000,75,100,70,1
2020,2,2,47,138350,19,138350,75,100,70,1
2020,2,2,33,130800,19,130800,26,100,70,1
2020,3,2,69,40000,7,45618,34,100,33,2
2021,3,2,53,168000,19,168000,44,0,42,2
2021,2,2,47,160000,16,119059,68,100,37,1
2021,2,2,7,423000,19,423000,75,50,70,0
2021,2,2,33,24000,7,28369,53,50,50,0
2021,3,2,49,165000,19,165000,75,100,70,0
2020,3,2,47,412000,19,412000,75,100,70,0
2021,2,2,84,151000,19,151000,75,100,70,0
2020,0,2,47,105000,19,105000,75,100,70,2
2020,0,0,17,100000,19,100000,75,100,70,0
2021,3,2,45,7000000,12,94665,39,50,38,0
